book,topic_id,topic_words,raw_count,topic_proportion
pearson_us_history,0,"role,play,import,polit,historian,idea,differ,part,shape,freedom",815,0.010866666666666667
pearson_us_history,1,"issu,conflict,debat,polit,slaveri,section,tension,divis,controversi,question",725,0.009666666666666667
pearson_us_history,2,"southern,south,northern,slave,north,south carolina,slaveri,planter,white,georgia",635,0.008466666666666667
pearson_us_history,3,"technolog,use,develop,invent,improv,system,comput,machin,communic,made",889,0.011853333333333334
pearson_us_history,4,"unit state,world,power,nation,america,war,european,europ,intern,countri",918,0.01224
pearson_us_history,5,"number,larg,popul,increas,small,area,major,grow,urban,migrat",746,0.009946666666666666
pearson_us_history,6,"die,kill,soldier,diseas,death,wound,suffer,thousand,camp,dead",697,0.009293333333333334
pearson_us_history,7,"chang,societi,polit,life,econom,social,way,revolut,chapter,great",856,0.011413333333333333
pearson_us_history,8,"democrat,elect,vote,candid,republican,popular,senat,campaign,nomin,bryan",777,0.01036
pearson_us_history,9,"school,educ,student,public,univers,colleg,teacher,children,attend,institut",729,0.00972
pearson_us_history,10,"govern,power,state,feder,nation,constitut,peopl,right,system,creat",819,0.01092
pearson_us_history,11,"coloni,english,north,america,england,french,british,european,indian,colonist",685,0.009133333333333334
pearson_us_history,12,"map,event,read,inform,chapter,show,learn,use,list,organ",1023,0.01364
pearson_us_history,13,"citi,new york,chicago,center,urban,philadelphia,boston,move,resid,neighborhood",614,0.008186666666666667
pearson_us_history,14,"vietnam,china,south,communist,troop,north,japan,forc,chines,militari",863,0.011506666666666667
pearson_us_history,15,"secretari,presid,washington,appoint,offic,state,depart,commiss,administr,former",606,0.00808
pearson_us_history,16,"class,wealthi,poor,famili,societi,social,wealth,middl class,elit,planter",533,0.0071066666666666665
pearson_us_history,17,"charg,prison,trial,crime,convict,accus,offici,arrest,person,case",665,0.008866666666666667
pearson_us_history,18,"religi,church,christian,protest,minist,religion,god,puritan,reviv,cathol",534,0.00712
pearson_us_history,19,"spanish,spain,independ,cuba,unit state,empir,island,control,mexico,philippin",723,0.00964
pearson_us_history,20,"african,black,white,american,south,southern,free,vote,equal,race",771,0.01028
pearson_us_history,21,"other,way,hard,life,better,live,time,make,peopl,work",818,0.010906666666666667
pearson_us_history,22,"cloth,hand,head,dress,wear,symbol,gun,back,hair,iron",592,0.007893333333333334
pearson_us_history,23,"want,said,thing,peopl,know,countri,think,never,someth,make",710,0.009466666666666667
pearson_us_history,24,"lincoln,union,slaveri,state,territori,southern,free,confeder,abraham lincoln,slave",818,0.010906666666666667
pearson_us_history,25,"littl,seem,even,made,almost,never,success,fact,much,less",514,0.006853333333333334
pearson_us_history,26,"compani,railroad,steel,oil,industri,product,busi,corpor,manufactur,car",733,0.009773333333333334
pearson_us_history,27,"victori,side,fight,long,battl,war,end,win,lost,loss",763,0.010173333333333333
pearson_us_history,28,"reagan,clinton,conserv,polici,bush,presid,administr,obama,spend,ronald reagan",764,0.010186666666666667
pearson_us_history,29,"roosevelt,presid,wilson,deal,taft,theodor roosevelt,franklin roosevelt,fdr,new,progress",720,0.0096
pearson_us_history,30,"worker,labor,work,factori,job,employ,wage,industri,condit,hour",836,0.011146666666666666
pearson_us_history,31,"explain,describ,effect,analyz,identifi,includ,impact,affect,issu,event",2443,0.032573333333333336
pearson_us_history,32,"iraq,bush,forc,militari,attack,unit state,troop,support,israel,iran",648,0.00864
pearson_us_history,33,"jefferson,federalist,hamilton,thoma jefferson,john adam,washington,republican,madison,georg washington,revolut",678,0.00904
pearson_us_history,34,"provid,aid,program,poor,benefit,servic,educ,receiv,social secur,system",712,0.009493333333333333
pearson_us_history,35,"land,farmer,farm,small,famili,acr,grant,own,settler,larg",738,0.00984
pearson_us_history,36,"trade,british,ship,merchant,good,britain,england,coloni,port,import",674,0.008986666666666667
pearson_us_history,37,"centuri,earli,first,began,begin,decad,late,nineteenth centuri,half,end",622,0.008293333333333333
pearson_us_history,38,"johnson,kennedi,nixon,presid,richard nixon,john,vietnam,offic,hous,lyndon johnson",784,0.010453333333333334
pearson_us_history,39,"imag,paint,artist,life,writer,photograph,depict,publish,show,book",606,0.00808
pearson_us_history,40,"bank,money,debt,loan,pay,issu,currenc,investor,valu,invest",743,0.009906666666666666
pearson_us_history,41,"railroad,travel,along,line,road,mile,across,build,canal,transport",848,0.011306666666666666
pearson_us_history,42,"women,movement,right,civil,equal,organ,polit,vote,reform,suffrag",894,0.01192
pearson_us_history,43,"take,action,make,step,decis,might,took,instead,polici,accept",758,0.010106666666666667
pearson_us_history,44,"busi,corpor,interest,privat,control,leader,regul,competit,econom,capit",741,0.00988
pearson_us_history,45,"man,person,upon,great,respect,good,self,men,countri,natur",531,0.00708
pearson_us_history,46,"jackson,adam,andrew jackson,whig,presid,support,bank,clay,henri clay,calhoun",653,0.008706666666666666
pearson_us_history,47,"farmer,cotton,crop,produc,product,food,farm,good,grow,tobacco",831,0.01108
pearson_us_history,48,"feder,deal,creat,public,program,govern,establish,work,project,help",766,0.010213333333333333
pearson_us_history,49,"right,freedom,citizen,liberti,protect,equal,person,individu,free,properti",774,0.01032
pearson_us_history,50,"west,western,settler,land,move,region,indian,frontier,settlement,virginia",742,0.009893333333333334
pearson_us_history,51,"parti,democrat,republican,polit,southern,leader,support,whig,elect,voter",685,0.009133333333333334
pearson_us_history,52,"war,world,civil,first,histori,end,one,time,year,nation",898,0.011973333333333334
pearson_us_history,53,"soldier,armi,militari,serv,fight,offic,men,volunt,union,servic",731,0.009746666666666667
pearson_us_history,54,"law,state,power,congress,constitut,feder,author,pass,limit,enforc",716,0.009546666666666667
pearson_us_history,55,"suprem court,court,decis,case,rule,justic,law,chief justic,legal,judg",766,0.010213333333333333
pearson_us_history,56,"differ,group,cultur,common,region,anoth,societi,way,various,communiti",785,0.010466666666666668
pearson_us_history,57,"water,anim,winter,food,plain,forest,hunt,mountain,tree,river",898,0.011973333333333334
pearson_us_history,58,"hous,build,town,home,built,citi,communiti,center,live,villag",636,0.00848
pearson_us_history,59,"indian,nativ,tribe,land,american,white,cheroke,reserv,remov,chief",888,0.01184
pearson_us_history,60,"abolitionist,slaveri,senat,radic,northern,anti,critic,speech,brown,antislaveri",562,0.007493333333333334
pearson_us_history,61,"slave,former,free,black,african,freedom,master,owner,slaveri,enslav",607,0.008093333333333333
pearson_us_history,62,"germani,german,alli,franc,hitler,europ,russia,soviet,britain,japan",971,0.012946666666666667
pearson_us_history,63,"act,pass,congress,bill,law,civil,right,legisl,vote,reconstruct",863,0.011506666666666667
pearson_us_history,64,"industri,economi,growth,develop,increas,market,agricultur,product,econom,rapid",858,0.01144
pearson_us_history,65,"wilson,peac,treati,negoti,sign,agreement,agre,end,pari,refus",765,0.0102
pearson_us_history,66,"march,day,washington,polic,protest,celebr,crowd,demonstr,fire,gather",738,0.00984
pearson_us_history,67,"newspap,popular,show,publish,televis,film,audienc,music,book,report",709,0.009453333333333333
pearson_us_history,68,"japanes,ship,navi,attack,japan,island,bomb,destroy,naval,harbor",808,0.010773333333333333
pearson_us_history,69,"constitut,convent,deleg,amend,congress,state,plan,adopt,approv,ratifi",840,0.0112
pearson_us_history,70,"colonist,british,coloni,parliament,king,independ,britain,tax,patriot,author",745,0.009933333333333334
pearson_us_history,71,"idea,human,individu,natur,belief,theori,tradit,enlighten,societi,believ",646,0.008613333333333334
pearson_us_history,72,"british,forc,general,troop,armi,washington,french,command,battl,defeat",829,0.011053333333333333
pearson_us_history,73,"sourc,question,word,write,inform,use,answer,term,read,think",1079,0.014386666666666667
pearson_us_history,74,"organ,union,labor,worker,member,form,strike,leader,group,industri",658,0.008773333333333333
pearson_us_history,75,"king,black,civil,protest,violenc,movement,organ,african,martin luther,white",705,0.0094
pearson_us_history,76,"might,fear,danger,even,seem,futur,howev,remain,yet,threat",558,0.00744
pearson_us_history,77,"percent,million,popul,near,half,number,total,almost,one,year",684,0.00912
pearson_us_history,78,"territori,claim,west,florida,along,control,area,north,border,spain",701,0.009346666666666666
pearson_us_history,79,"john,william,smith,henri,jame,georg,thoma,wrote,robert,name",458,0.0061066666666666665
pearson_us_history,80,"upon,come,eye,see,hand,god,word,never,cri,said",587,0.007826666666666666
pearson_us_history,81,"women,men,work,young,children,famili,femal,male,home,job",572,0.007626666666666667
pearson_us_history,82,"man,one,everi,said,woman,young,negro,boy,wrote,old",600,0.008
pearson_us_history,83,"home,hous,day,close,room,place,door,open,night,game",610,0.008133333333333333
pearson_us_history,84,"cultur,1920s,modern,popular,generat,tradit,societi,1950s,valu,new",758,0.010106666666666667
pearson_us_history,85,"reform,progress,social,movement,goal,societi,problem,effort,polit,econom",760,0.010133333333333333
pearson_us_history,86,"soviet,soviet union,truman,cold war,eisenhow,communist,contain,nuclear,kennedi,communism",800,0.010666666666666666
pearson_us_history,87,"england,coloni,virginia,massachusett,english,king,governor,puritan,pennsylvania,charl",709,0.009453333333333333
pearson_us_history,88,"peopl,american,nation,new,world,countri,creat,also,democraci,revolut",725,0.009666666666666667
pearson_us_history,89,"children,famili,woman,father,mother,husband,wife,parent,marriag,marri",519,0.00692
pearson_us_history,90,"elect,senat,vote,repres,offic,presid,hous,member,state,congress",641,0.008546666666666666
pearson_us_history,91,"among,public,turn,support,popular,attent,effort,becam,opposit,grew",659,0.008786666666666667
pearson_us_history,92,"european,america,africa,north,europ,explor,west,world,south,columbus",776,0.010346666666666667
pearson_us_history,93,"immigr,german,chines,countri,arriv,irish,european,came,cathol,number",827,0.011026666666666667
pearson_us_history,94,"tax,tariff,pay,high,good,rais,price,rate,import,protect",772,0.010293333333333333
pearson_us_history,95,"depress,econom,economi,caus,sever,great depress,crisi,rise,suffer,prosper",834,0.01112
pearson_us_history,96,"confeder,general,union,armi,grant,lee,battl,troop,lincoln,sherman",775,0.010333333333333333
pearson_us_history,97,"year,two,three,day,later,four,old,thousand,five,hundr",604,0.008053333333333332
pearson_us_history,98,"face,problem,challeng,despit,effort,howev,serious,resist,success,econom",794,0.010586666666666666
pearson_us_history,99,"mexican,california,mexico,texa,territori,polk,gold,miner,southwest,new",814,0.010853333333333333
Give_Me_Liberty_An_American_History_WWNorton_3rd,0,"role,play,import,polit,historian,idea,differ,part,shape,freedom",992,0.01534605983725751
Give_Me_Liberty_An_American_History_WWNorton_3rd,1,"issu,conflict,debat,polit,slaveri,section,tension,divis,controversi,question",659,0.010194610315274898
Give_Me_Liberty_An_American_History_WWNorton_3rd,2,"southern,south,northern,slave,north,south carolina,slaveri,planter,white,georgia",799,0.012360384889081403
Give_Me_Liberty_An_American_History_WWNorton_3rd,3,"technolog,use,develop,invent,improv,system,comput,machin,communic,made",441,0.006822189907490486
Give_Me_Liberty_An_American_History_WWNorton_3rd,4,"unit state,world,power,nation,america,war,european,europ,intern,countri",816,0.012623371801615048
Give_Me_Liberty_An_American_History_WWNorton_3rd,5,"number,larg,popul,increas,small,area,major,grow,urban,migrat",706,0.010921691779338511
Give_Me_Liberty_An_American_History_WWNorton_3rd,6,"die,kill,soldier,diseas,death,wound,suffer,thousand,camp,dead",516,0.0079824262863154
Give_Me_Liberty_An_American_History_WWNorton_3rd,7,"chang,societi,polit,life,econom,social,way,revolut,chapter,great",849,0.01313387580829801
Give_Me_Liberty_An_American_History_WWNorton_3rd,8,"democrat,elect,vote,candid,republican,popular,senat,campaign,nomin,bryan",613,0.00948299866959562
Give_Me_Liberty_An_American_History_WWNorton_3rd,9,"school,educ,student,public,univers,colleg,teacher,children,attend,institut",609,0.00942111939605829
Give_Me_Liberty_An_American_History_WWNorton_3rd,10,"govern,power,state,feder,nation,constitut,peopl,right,system,creat",620,0.009591287398285945
Give_Me_Liberty_An_American_History_WWNorton_3rd,11,"coloni,english,north,america,england,french,british,european,indian,colonist",921,0.014247702731969927
Give_Me_Liberty_An_American_History_WWNorton_3rd,12,"map,event,read,inform,chapter,show,learn,use,list,organ",380,0.005878530986046224
Give_Me_Liberty_An_American_History_WWNorton_3rd,13,"citi,new york,chicago,center,urban,philadelphia,boston,move,resid,neighborhood",602,0.009312830667367966
Give_Me_Liberty_An_American_History_WWNorton_3rd,14,"vietnam,china,south,communist,troop,north,japan,forc,chines,militari",432,0.006682961542031496
Give_Me_Liberty_An_American_History_WWNorton_3rd,15,"secretari,presid,washington,appoint,offic,state,depart,commiss,administr,former",498,0.00770396955539742
Give_Me_Liberty_An_American_History_WWNorton_3rd,16,"class,wealthi,poor,famili,societi,social,wealth,middl class,elit,planter",837,0.012948237987686025
Give_Me_Liberty_An_American_History_WWNorton_3rd,17,"charg,prison,trial,crime,convict,accus,offici,arrest,person,case",699,0.010813403050648186
Give_Me_Liberty_An_American_History_WWNorton_3rd,18,"religi,church,christian,protest,minist,religion,god,puritan,reviv,cathol",794,0.012283035797159742
Give_Me_Liberty_An_American_History_WWNorton_3rd,19,"spanish,spain,independ,cuba,unit state,empir,island,control,mexico,philippin",668,0.010333838680733887
Give_Me_Liberty_An_American_History_WWNorton_3rd,20,"african,black,white,american,south,southern,free,vote,equal,race",962,0.014881965285727546
Give_Me_Liberty_An_American_History_WWNorton_3rd,21,"other,way,hard,life,better,live,time,make,peopl,work",470,0.007270814640636119
Give_Me_Liberty_An_American_History_WWNorton_3rd,22,"cloth,hand,head,dress,wear,symbol,gun,back,hair,iron",464,0.007177995730330126
Give_Me_Liberty_An_American_History_WWNorton_3rd,23,"want,said,thing,peopl,know,countri,think,never,someth,make",478,0.007394573187710776
Give_Me_Liberty_An_American_History_WWNorton_3rd,24,"lincoln,union,slaveri,state,territori,southern,free,confeder,abraham lincoln,slave",689,0.010658704866804864
Give_Me_Liberty_An_American_History_WWNorton_3rd,25,"littl,seem,even,made,almost,never,success,fact,much,less",585,0.009049843754834318
Give_Me_Liberty_An_American_History_WWNorton_3rd,26,"compani,railroad,steel,oil,industri,product,busi,corpor,manufactur,car",589,0.009111723028371647
Give_Me_Liberty_An_American_History_WWNorton_3rd,27,"victori,side,fight,long,battl,war,end,win,lost,loss",538,0.008322762290770707
Give_Me_Liberty_An_American_History_WWNorton_3rd,28,"reagan,clinton,conserv,polici,bush,presid,administr,obama,spend,ronald reagan",683,0.01056588595649887
Give_Me_Liberty_An_American_History_WWNorton_3rd,29,"roosevelt,presid,wilson,deal,taft,theodor roosevelt,franklin roosevelt,fdr,new,progress",541,0.008369171745923703
Give_Me_Liberty_An_American_History_WWNorton_3rd,30,"worker,labor,work,factori,job,employ,wage,industri,condit,hour",774,0.011973639429473097
Give_Me_Liberty_An_American_History_WWNorton_3rd,31,"explain,describ,effect,analyz,identifi,includ,impact,affect,issu,event",353,0.0054608458896692556
Give_Me_Liberty_An_American_History_WWNorton_3rd,32,"iraq,bush,forc,militari,attack,unit state,troop,support,israel,iran",569,0.008802326660685004
Give_Me_Liberty_An_American_History_WWNorton_3rd,33,"jefferson,federalist,hamilton,thoma jefferson,john adam,washington,republican,madison,georg washington,revolut",534,0.008260883017233378
Give_Me_Liberty_An_American_History_WWNorton_3rd,34,"provid,aid,program,poor,benefit,servic,educ,receiv,social secur,system",566,0.008755917205532007
Give_Me_Liberty_An_American_History_WWNorton_3rd,35,"land,farmer,farm,small,famili,acr,grant,own,settler,larg",606,0.009374709940905293
Give_Me_Liberty_An_American_History_WWNorton_3rd,36,"trade,british,ship,merchant,good,britain,england,coloni,port,import",590,0.009127192846755979
Give_Me_Liberty_An_American_History_WWNorton_3rd,37,"centuri,earli,first,began,begin,decad,late,nineteenth centuri,half,end",778,0.012035518703010426
Give_Me_Liberty_An_American_History_WWNorton_3rd,38,"johnson,kennedi,nixon,presid,richard nixon,john,vietnam,offic,hous,lyndon johnson",472,0.007301754277404783
Give_Me_Liberty_An_American_History_WWNorton_3rd,39,"imag,paint,artist,life,writer,photograph,depict,publish,show,book",872,0.01348968163113765
Give_Me_Liberty_An_American_History_WWNorton_3rd,40,"bank,money,debt,loan,pay,issu,currenc,investor,valu,invest",599,0.009266421212214968
Give_Me_Liberty_An_American_History_WWNorton_3rd,41,"railroad,travel,along,line,road,mile,across,build,canal,transport",428,0.006621082268494168
Give_Me_Liberty_An_American_History_WWNorton_3rd,42,"women,movement,right,civil,equal,organ,polit,vote,reform,suffrag",808,0.012499613254540392
Give_Me_Liberty_An_American_History_WWNorton_3rd,43,"take,action,make,step,decis,might,took,instead,polici,accept",487,0.007533801553169766
Give_Me_Liberty_An_American_History_WWNorton_3rd,44,"busi,corpor,interest,privat,control,leader,regul,competit,econom,capit",741,0.011463135422790137
Give_Me_Liberty_An_American_History_WWNorton_3rd,45,"man,person,upon,great,respect,good,self,men,countri,natur",851,0.013164815445066674
Give_Me_Liberty_An_American_History_WWNorton_3rd,46,"jackson,adam,andrew jackson,whig,presid,support,bank,clay,henri clay,calhoun",527,0.008152594288543053
Give_Me_Liberty_An_American_History_WWNorton_3rd,47,"farmer,cotton,crop,produc,product,food,farm,good,grow,tobacco",573,0.008864205934222331
Give_Me_Liberty_An_American_History_WWNorton_3rd,48,"feder,deal,creat,public,program,govern,establish,work,project,help",652,0.010086321586584573
Give_Me_Liberty_An_American_History_WWNorton_3rd,49,"right,freedom,citizen,liberti,protect,equal,person,individu,free,properti",1659,0.025664428699607066
Give_Me_Liberty_An_American_History_WWNorton_3rd,50,"west,western,settler,land,move,region,indian,frontier,settlement,virginia",553,0.008554809566535688
Give_Me_Liberty_An_American_History_WWNorton_3rd,51,"parti,democrat,republican,polit,southern,leader,support,whig,elect,voter",709,0.010968101234491507
Give_Me_Liberty_An_American_History_WWNorton_3rd,52,"war,world,civil,first,histori,end,one,time,year,nation",843,0.013041056897992018
Give_Me_Liberty_An_American_History_WWNorton_3rd,53,"soldier,armi,militari,serv,fight,offic,men,volunt,union,servic",517,0.00799789610469973
Give_Me_Liberty_An_American_History_WWNorton_3rd,54,"law,state,power,congress,constitut,feder,author,pass,limit,enforc",693,0.010720584140342193
Give_Me_Liberty_An_American_History_WWNorton_3rd,55,"suprem court,court,decis,case,rule,justic,law,chief justic,legal,judg",678,0.01048853686457721
Give_Me_Liberty_An_American_History_WWNorton_3rd,56,"differ,group,cultur,common,region,anoth,societi,way,various,communiti",721,0.011153739055103492
Give_Me_Liberty_An_American_History_WWNorton_3rd,57,"water,anim,winter,food,plain,forest,hunt,mountain,tree,river",397,0.006141517898579871
Give_Me_Liberty_An_American_History_WWNorton_3rd,58,"hous,build,town,home,built,citi,communiti,center,live,villag",511,0.007905077194393737
Give_Me_Liberty_An_American_History_WWNorton_3rd,59,"indian,nativ,tribe,land,american,white,cheroke,reserv,remov,chief",617,0.009544877943132947
Give_Me_Liberty_An_American_History_WWNorton_3rd,60,"abolitionist,slaveri,senat,radic,northern,anti,critic,speech,brown,antislaveri",748,0.011571424151480462
Give_Me_Liberty_An_American_History_WWNorton_3rd,61,"slave,former,free,black,african,freedom,master,owner,slaveri,enslav",1077,0.016660994399925744
Give_Me_Liberty_An_American_History_WWNorton_3rd,62,"germani,german,alli,franc,hitler,europ,russia,soviet,britain,japan",492,0.007611150645091427
Give_Me_Liberty_An_American_History_WWNorton_3rd,63,"act,pass,congress,bill,law,civil,right,legisl,vote,reconstruct",534,0.008260883017233378
Give_Me_Liberty_An_American_History_WWNorton_3rd,64,"industri,economi,growth,develop,increas,market,agricultur,product,econom,rapid",767,0.011865350700782772
Give_Me_Liberty_An_American_History_WWNorton_3rd,65,"wilson,peac,treati,negoti,sign,agreement,agre,end,pari,refus",489,0.00756474118993843
Give_Me_Liberty_An_American_History_WWNorton_3rd,66,"march,day,washington,polic,protest,celebr,crowd,demonstr,fire,gather",664,0.01027195940719656
Give_Me_Liberty_An_American_History_WWNorton_3rd,67,"newspap,popular,show,publish,televis,film,audienc,music,book,report",655,0.01013273104173757
Give_Me_Liberty_An_American_History_WWNorton_3rd,68,"japanes,ship,navi,attack,japan,island,bomb,destroy,naval,harbor",364,0.0056310138918969094
Give_Me_Liberty_An_American_History_WWNorton_3rd,69,"constitut,convent,deleg,amend,congress,state,plan,adopt,approv,ratifi",533,0.008245413198849045
Give_Me_Liberty_An_American_History_WWNorton_3rd,70,"colonist,british,coloni,parliament,king,independ,britain,tax,patriot,author",682,0.010550416138114539
Give_Me_Liberty_An_American_History_WWNorton_3rd,71,"idea,human,individu,natur,belief,theori,tradit,enlighten,societi,believ",932,0.01441787073419758
Give_Me_Liberty_An_American_History_WWNorton_3rd,72,"british,forc,general,troop,armi,washington,french,command,battl,defeat",468,0.007239875003867455
Give_Me_Liberty_An_American_History_WWNorton_3rd,73,"sourc,question,word,write,inform,use,answer,term,read,think",454,0.007023297546486804
Give_Me_Liberty_An_American_History_WWNorton_3rd,74,"organ,union,labor,worker,member,form,strike,leader,group,industri",725,0.011215618328640821
Give_Me_Liberty_An_American_History_WWNorton_3rd,75,"king,black,civil,protest,violenc,movement,organ,african,martin luther,white",615,0.009513938306364282
Give_Me_Liberty_An_American_History_WWNorton_3rd,76,"might,fear,danger,even,seem,futur,howev,remain,yet,threat",659,0.010194610315274898
Give_Me_Liberty_An_American_History_WWNorton_3rd,77,"percent,million,popul,near,half,number,total,almost,one,year",875,0.013536091086290647
Give_Me_Liberty_An_American_History_WWNorton_3rd,78,"territori,claim,west,florida,along,control,area,north,border,spain",542,0.008384641564308034
Give_Me_Liberty_An_American_History_WWNorton_3rd,79,"john,william,smith,henri,jame,georg,thoma,wrote,robert,name",713,0.011029980508028836
Give_Me_Liberty_An_American_History_WWNorton_3rd,80,"upon,come,eye,see,hand,god,word,never,cri,said",529,0.008183533925311718
Give_Me_Liberty_An_American_History_WWNorton_3rd,81,"women,men,work,young,children,famili,femal,male,home,job",704,0.010890752142569847
Give_Me_Liberty_An_American_History_WWNorton_3rd,82,"man,one,everi,said,woman,young,negro,boy,wrote,old",611,0.009452059032826955
Give_Me_Liberty_An_American_History_WWNorton_3rd,83,"home,hous,day,close,room,place,door,open,night,game",416,0.006435444447882182
Give_Me_Liberty_An_American_History_WWNorton_3rd,84,"cultur,1920s,modern,popular,generat,tradit,societi,1950s,valu,new",831,0.012855419077380031
Give_Me_Liberty_An_American_History_WWNorton_3rd,85,"reform,progress,social,movement,goal,societi,problem,effort,polit,econom",772,0.011942699792704434
Give_Me_Liberty_An_American_History_WWNorton_3rd,86,"soviet,soviet union,truman,cold war,eisenhow,communist,contain,nuclear,kennedi,communism",613,0.00948299866959562
Give_Me_Liberty_An_American_History_WWNorton_3rd,87,"england,coloni,virginia,massachusett,english,king,governor,puritan,pennsylvania,charl",744,0.011509544877943133
Give_Me_Liberty_An_American_History_WWNorton_3rd,88,"peopl,american,nation,new,world,countri,creat,also,democraci,revolut",806,0.012468673617771727
Give_Me_Liberty_An_American_History_WWNorton_3rd,89,"children,famili,woman,father,mother,husband,wife,parent,marriag,marri",653,0.010101791404968906
Give_Me_Liberty_An_American_History_WWNorton_3rd,90,"elect,senat,vote,repres,offic,presid,hous,member,state,congress",578,0.008941555026143994
Give_Me_Liberty_An_American_History_WWNorton_3rd,91,"among,public,turn,support,popular,attent,effort,becam,opposit,grew",596,0.009220011757061972
Give_Me_Liberty_An_American_History_WWNorton_3rd,92,"european,america,africa,north,europ,explor,west,world,south,columbus",607,0.009390179759289626
Give_Me_Liberty_An_American_History_WWNorton_3rd,93,"immigr,german,chines,countri,arriv,irish,european,came,cathol,number",732,0.011323907057331146
Give_Me_Liberty_An_American_History_WWNorton_3rd,94,"tax,tariff,pay,high,good,rais,price,rate,import,protect",498,0.00770396955539742
Give_Me_Liberty_An_American_History_WWNorton_3rd,95,"depress,econom,economi,caus,sever,great depress,crisi,rise,suffer,prosper",698,0.010797933232263853
Give_Me_Liberty_An_American_History_WWNorton_3rd,96,"confeder,general,union,armi,grant,lee,battl,troop,lincoln,sherman",465,0.007193465548714458
Give_Me_Liberty_An_American_History_WWNorton_3rd,97,"year,two,three,day,later,four,old,thousand,five,hundr",687,0.0106277652300362
Give_Me_Liberty_An_American_History_WWNorton_3rd,98,"face,problem,challeng,despit,effort,howev,serious,resist,success,econom",525,0.008121654651774389
Give_Me_Liberty_An_American_History_WWNorton_3rd,99,"mexican,california,mexico,texa,territori,polk,gold,miner,southwest,new",461,0.007131586275177129
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,0,"role,play,import,polit,historian,idea,differ,part,shape,freedom",651,0.011346207473508087
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,1,"issu,conflict,debat,polit,slaveri,section,tension,divis,controversi,question",805,0.014030256553262689
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,2,"southern,south,northern,slave,north,south carolina,slaveri,planter,white,georgia",551,0.009603318460680424
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,3,"technolog,use,develop,invent,improv,system,comput,machin,communic,made",465,0.008104433909648634
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,4,"unit state,world,power,nation,america,war,european,europ,intern,countri",673,0.011729643056330173
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,5,"number,larg,popul,increas,small,area,major,grow,urban,migrat",408,0.007110987172336865
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,6,"die,kill,soldier,diseas,death,wound,suffer,thousand,camp,dead",606,0.010561907417735638
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,7,"chang,societi,polit,life,econom,social,way,revolut,chapter,great",536,0.009341885108756274
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,8,"democrat,elect,vote,candid,republican,popular,senat,campaign,nomin,bryan",597,0.01040504740658115
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,9,"school,educ,student,public,univers,colleg,teacher,children,attend,institut",581,0.010126185164528723
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,10,"govern,power,state,feder,nation,constitut,peopl,right,system,creat",539,0.009394171779141104
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,11,"coloni,english,north,america,england,french,british,european,indian,colonist",628,0.010945343000557724
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,12,"map,event,read,inform,chapter,show,learn,use,list,organ",379,0.006605549358616843
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,13,"citi,new york,chicago,center,urban,philadelphia,boston,move,resid,neighborhood",531,0.009254740658114892
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,14,"vietnam,china,south,communist,troop,north,japan,forc,chines,militari",685,0.011938789737869493
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,15,"secretari,presid,washington,appoint,offic,state,depart,commiss,administr,former",454,0.00791271611823759
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,16,"class,wealthi,poor,famili,societi,social,wealth,middl class,elit,planter",580,0.010108756274400447
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,17,"charg,prison,trial,crime,convict,accus,offici,arrest,person,case",690,0.012025934188510876
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,18,"religi,church,christian,protest,minist,religion,god,puritan,reviv,cathol",720,0.012548800892359175
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,19,"spanish,spain,independ,cuba,unit state,empir,island,control,mexico,philippin",503,0.008766731734523145
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,20,"african,black,white,american,south,southern,free,vote,equal,race",650,0.011328778583379811
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,21,"other,way,hard,life,better,live,time,make,peopl,work",432,0.007529280535415505
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,22,"cloth,hand,head,dress,wear,symbol,gun,back,hair,iron",850,0.014814556609035136
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,23,"want,said,thing,peopl,know,countri,think,never,someth,make",481,0.00838329615170106
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,24,"lincoln,union,slaveri,state,territori,southern,free,confeder,abraham lincoln,slave",570,0.00993446737311768
Visions_of_America_A_History_of_the_United_States_Pearson_2nd,25,"littl,seem,even,made,almost,never,success,fact,much,less",442,0.007703569436698271
